order_id,customer_name,email,product_category,product_name,quantity,unit_price,discount,payment_method,order_status,order_date,delivery_date,rating,region
ORD-0733,Tina Garcia,tina.garcia@gmail.com,Beauty,Lip Tint,5,199.0,0.2,DebitCard,SHIPPED,2024-05-31,2024-06-10,1,Visayas
ORD-0205,rodrigo macapagal,rodrigo.macapagal@outlook.com,Beauty,Serum,1,780.0,0.05,G-Cash,Delivered,2024-01-07,2024-01-13,4,visayas
ORD-0962,sarah flores,sarah.flores@outlook.com,Home & Living,Picture Frame,3,220.0,,DebitCard,DELIVERED,2024-11-25,2024-11-29,1,MINDANAO
ORD-0141,Homer Bautista,HOMER.BAUTISTA@GMAIL.COM,Home & Living,Rice Cooker,4,899.0,0.05,Gcash,DELIVERED,2024-09-30,2024-10-03,2,visayas
ORD-0307,Eddie Gutierrez,eddie.gutierrez@outlook.com,Electronics,Phone Case,4,199.0,0.0,Gcash,Deliverd,2024-09-14,2024-09-22,2,visayas
ORD-0446,christine magsaysay,CHRISTINE.MAGSAYSAY@YAHOO.COM,Clothing,Dress,2,1200.0,0.0,Debit Card,Deliverd,2024-08-30,2024-09-05,1,LUZON
ORD-0989,Jose Flores,jose.flores@yahoo.com,Electronics,Wireless Earbuds,5,1299.0,0.1,Gcash,SHIPPED,2024-09-15,2024-09-22,2,Luzon
ORD-0096,KEVIN GARCIA,kevin.garcia@gmail.com,Beauty,Sunscreen SPF50,3,450.0,0.15,debit card,shipped,2024-02-11,2024-02-16,3,mindanao
ORD-0730,Mark Cruz,mark.cruz@gmail.com,Clothing,Running Shoes,5,2500.0,0.15,GCash,Shipped,2024-12-16,2024-12-26,1,Mindanao
ORD-0290,rowena corpus,rowena.corpus@yahoo.com,Home & Living,Rice Cooker,3,899.0,0.15,Gcash,Canceled,2024-08-14,,,mindanao
ORD-0266,ALAN PASCUAL,ALAN.PASCUAL@GMAIL.COM,Food & Grocery,Coffee Pack,5,85.0,0.0,Credit card,Delivered,2024-12-22,2024-12-27,3,Mindanao
ORD-0633,Juan Santiago,JUAN.SANTIAGO@GMAIL.COM,Beauty,Sunscreen SPF50,3,450.0,0.05,DebitCard,Deliverd,2024-06-09,2024-06-13,3,LUZON
ORD-0812,Rosa Macapagal,rosa.macapagal@outlook.com,Clothing,Socks Pack,5,150.0,0.1,Credit card,DELIVERED,2024-08-18,2024-08-23,3,Luzon
ORD-0960,Melissa Manalo,melissa.manalo@yahoo.com,Clothing,Jogger Pants,1,799.0,0.15,DebitCard,CANCELLED,2024-11-15,,,LUZON
ORD-0659,EDDIE AQUINO,eddie.aquino@yahoo.com,Food & Grocery,Canned Goods,5,45.0,0.1,cod,Returned,2024-06-09,,3,Mindanao
ORD-0013,EDDIE NAVARRO,eddie.navarro@gmail.com,Food & Grocery,Canned Goods,5,45.0,0.1,Debit Card,Deliverd,2024-06-10,2024-06-14,1,Mindanao
ORD-0118,Victor Castillo,victor.castillo@gmail.com,Beauty,Serum,3,780.0,0.2,Cash on Delivery,DELIVERED,2024-11-10,2024-11-14,2,luzon
ORD-0421,BEN SORIANO,ben.soriano@yahoo.com,Home & Living,Rice Cooker,3,899.0,0.15,Gcash,Delivered,2024-01-27,2024-02-04,2,VISAYAS
ORD-0806,ARNOLD CRUZ,arnold.cruz@outlook.com,Beauty,Lip Tint,2,199.0,0.15,G-Cash,returned,2024-11-21,,2,VISAYAS
ORD-0203,GILBERT PASCUAL,gilbert.pascual@outlook.com,Home & Living,Rice Cooker,5,899.0,0.1,COD,Deliverd,2024-04-12,2024-04-18,2,Luzon
ORD-0908,Patricia Fajardo,patricia.fajardo@outlook.com,Home & Living,Bed Sheets,3,650.0,0.2,COD,shipped,2024-05-04,2024-05-11,4,mindanao
ORD-0889,Sarah Padilla,sarah.padilla@gmail.com,Food & Grocery,Cooking Oil,5,120.0,0.0,G-Cash,Delivered,2024-11-18,2024-11-24,5,LUZON
ORD-0119,Rowena Flores,rowena.flores@gmail.com,Beauty,Face Wash,4,320.0,0.05,debit card,delivered,2024-06-10,2024-06-20,,Visayas
ORD-0211,rosa flores,rosa.flores@yahoo.com,Clothing,Socks Pack,3,150.0,0.2,GCash,DELIVERED,2024-08-31,2024-09-10,5,mindanao
ORD-0114,Felix Flores,felix.flores@gmail.com,Food & Grocery,Cooking Oil,5,120.0,0.15,cod,RETURNED,2024-11-22,,1,LUZON
ORD-0690,Marco Navarro,marco.navarro@gmail.com,Home & Living,Picture Frame,5,10132.4,0.1,G-Cash,DELIVERED,2024-02-29,2024-03-06,4,Visayas
ORD-0229,Pedro Bautista,PEDRO.BAUTISTA@OUTLOOK.COM,Beauty,Moisturizer,3,550.0,0.2,COD,Deliverd,2024-11-15,2024-11-20,,Luzon
ORD-0878,Dante Reyes,dante.reyes@outlook.com,Home & Living,Bed Sheets,3,650.0,0.05,Credit Card,Delivered,2024-01-22,2024-01-29,3,visayas
ORD-0151,rosa flores,rosa.flores@yahoo.com,Clothing,Polo Shirt,2,550.0,0.15,CreditCard,Delivered,2024-02-14,2024-02-23,5,visayas
ORD-0675,Dante Garcia,dante.garcia@outlook.com,Electronics,Bluetooth Speaker,5,3200.0,0.05,COD,Canceled,2024-06-20,,,mindanao
ORD-0436,Maria Villafuerte,maria.villafuerte@outlook.com,Beauty,Serum,2,780.0,0.0,G-Cash,delivered,2024-08-28,2024-09-02,5,visayas
ORD-0846,ben aquino,ben.aquino@yahoo.com,Clothing,Socks Pack,1,150.0,0.0,Credit Card,shipped,2024-01-25,2024-02-03,3,LUZON
ORD-0456,Ronald Lim,RONALD.LIM@OUTLOOK.COM,Food & Grocery,Instant Noodles,1,15.0,0.0,COD,Delivered,2024-09-10,2024-09-18,2,Visayas
ORD-0093,arnold macapagal,arnold.macapagal@outlook.com,Clothing,Running Shoes,1,2500.0,0.2,cod,DELIVERED,2024-07-07,2024-07-13,2,Visayas
ORD-0434,Lena Magsaysay,lena.magsaysay@outlook.com,Clothing,Dress,4,1200.0,0.15,Credit card,Deliverd,2024-09-26,2024-10-02,1,Luzon
ORD-0556,Sammy Reyes,SAMMY.REYES@YAHOO.COM,Home & Living,Picture Frame,3,220.0,0.05,Cash on Delivery,CANCELLED,2024-03-20,,,visayas
ORD-0410,Victor Cruz,victor.cruz@yahoo.com,Home & Living,Air Purifier,3,8500.0,,Debit Card,Shipped,2024-03-04,2024-03-09,5,VISAYAS
ORD-0356,Luz Mendoza,luz.mendoza@outlook.com,Clothing,Running Shoes,5,2500.0,0.1,CreditCard,Delivered,2024-12-20,2024-12-27,5,luzon
ORD-0949,juan ramos,juan.ramos@gmail.com,Beauty,Face Wash,1,320.0,0.05,GCash,Delivered,2024-10-07,2024-10-16,2,MINDANAO
ORD-0468,Tony Garcia,tony.garcia@yahoo.com,Food & Grocery,Instant Noodles,2,15.0,0.0,Debit Card,Delivered,2024-08-31,2024-09-10,3,Mindanao
ORD-0667,Alan Torres,alan.torres@gmail.com,Food & Grocery,Coffee Pack,1,85.0,0.15,Cash on Delivery,Deliverd,2024-08-11,2024-08-21,4,visayas
ORD-0031,Kevin Villafuerte,kevin.villafuerte@yahoo.com,Home & Living,Air Purifier,3,8500.0,0.1,credit card,Deliverd,2024-05-21,2024-05-28,1,Visayas
